textBox7,textBox12,textBox1,textBox13,textBox15,textBox17,textBox5,textBox8,textBox9,textBox10,textBox11,textBox14,textBox16,textBox3,hAB_IDCaptionTextBox,lOCATIONCaptionTextBox,pHCaptionTextBox,tEMPCaptionTextBox,lATITUDECaptionTextBox,cITYCaptionTextBox,textBox4,textBox19,textBox2,textBox20,lOCATIONDataTextBox,cOUNTYDataTextBox,lATITUDEDataTextBox,tEMPDataTextBox,pHDataTextBox,hAB_IDDataTextBox,textBox18,textBox6,textBox21
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Coquina Key - Tampa Bay,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28462
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Bay Islands,South Pasadena,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28520
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Point Brittany,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28521
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Pinellas Point,St Petersburg,Fish Kill,Pinellas,,91718,"Pinfish, Grouper, Trout, Catfish, Eel",09/17/2018,28522
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Causeway,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28523
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Pink Streets,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28524
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Waterside Condos,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28525
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Sunset Beach,Treasure Island,Fish Kill,Pinellas,,91718,"Puffer, Eel",09/17/2018,28526
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Coquina Key,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28527
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tierra Verde Marina,Tierra Verde,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28528
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Sunshine Skyway,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28529
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay -Isla Del Sol,St Petersburg,Fish Kill,Pinellas,,91718,Species Unidentified,09/17/2018,28530
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Blind Pass,St Petersburg Beach,Fish Kill,Pinellas,,91718,"Species Unidentified, Pinfish, Spot, Grouper, Snook",09/17/2018,28386
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Causeway Isles,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28531
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,South Pasadena,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28532
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Maximo,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28533
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Point Brittany,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28464
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Pasadena Park,South Pasadena,Fish Kill,Pinellas,,91818,"Species Unidentified, Snook",09/18/2018,28465
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28468
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28469
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Tampa Bay - Sunshine Skyway Channel,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28470
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28341
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Isle of Palms,Treasure Island,Fish Kill,Pinellas,,91818,"Species Unidentified, Sheepshead, Snook, Grouper, Crab, Seahorse",09/18/2018,28343
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,3 1/2 Miles Off Sand Key,Clearwater,Fish Kill,Pinellas,,91818,"Species Unidentified, Goliath Grouper",09/18/2018,28302
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Causeway Isles,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28303
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,GOM - Clearwater Beach,Clearwater,Fish Kill,Pinellas,,91818,"Shark, Stingray, Seagull",09/18/2018,28304
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Causeway Isles,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28305
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Isle of Palms,Treasure Island,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28307
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,Treasure Island,Fish Kill,Pinellas,,91818,"Species Unidentified, Puffer",09/18/2018,28309
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay - Pasadena Yacht Club,St Petersburg,Fish Kill,Pinellas,,91818,"Species Unidentified, Catfish, Baitfish, Skate",09/18/2018,28310
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Bocia Ciega Bay -Johns Pass,Treasure Island,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28311
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,Treasure Island,Fish Kill,Pinellas,,91818,"Species Unidentified, Sheepshead, Mullet, Grunt",09/18/2018,28312
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,Madeira Beach,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28314
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,Madeira Beach,Fish Kill,Pinellas,,91818,"Snook, Mullet, Pinfish, Catfish",09/18/2018,28315
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,Treasure Island,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28317
Fish and Wildlife Research Institute,Fish Kill Database Search Result Report,10/5/2021,To:,1/1/1995,From:,County Selected:,"Hillsborough,Pinellas,Manatee",Probable Cause:,Red Tide,,Note:,"This report is distributed by the Fish and Wildlife Conservation Commission's and Fish and Wildlife Research Institute. These summaries account for fish and wildlife health-related communications received by the Fish and Wildlife Health Group via the statewide Marine Fish Kill Hotline. While every practical step has been taken to make these summaries accurate and informative, reports are summarized and they do not necessary reflect the observations of scientifically trained individuals. Although FWH follows up with each report initiator, FWH is not able to verify every account through direct observation.",,Report Number,Water Body Name,Specimen Count,County,Call Category,City,,Report Date,Comments,ID,Boca Ciega Bay,St Petersburg,Fish Kill,Pinellas,,91818,Species Unidentified,09/18/2018,28318
